"","UNITID_P","INSTNM","BRANCH","Address","City","State","ZIP","sector_cd","Sector_desc","men_total","women_total","Total","MURD10","NEG_M10","FORCIB10","NONFOR10","ROBBE10","AGG_A10","BURGLA10","VEHIC10","ARSON10","MURD11","NEG_M11","FORCIB11","NONFOR11","ROBBE11","AGG_A11","BURGLA11","VEHIC11","ARSON11","MURD12","NEG_M12","FORCIB12","NONFOR12","ROBBE12","AGG_A12","BURGLA12","VEHIC12","ARSON12","FILTER10","FILTER11","FILTER12"
"7984",375647003,"CC's Cosmetology College","West Campus","502 S Main","Sapulpa","OK","74066",9,"Private for-profit, less-than 2-year",7,46,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7985",375647004,"CC's Cosmetology College","Texarkana AR Campus","324 Hickory Street","Texarkana","AR","71854",9,"Private for-profit, less-than 2-year",7,46,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1
"7986",375647005,"CC's Cosmetology College","Texarkana, TX Campus","2729 New Boston Road","Texarkana","TX","75501",9,"Private for-profit, less-than 2-year",7,46,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1
"7987",375647006,"CC's Cosmetology College","Idabel Campus","1421 S.E. Washington","Idabel","OK","74745",9,"Private for-profit, less-than 2-year",7,46,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1
"7988",375656001,"Chisholm Trail Technology Center","Main Campus","283 STATE HIGHWAY 33","OMEGA","OK","73764",7,"Public, less-than 2-year",49,79,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
"7989",375683001,"Gordon Cooper Technology Center","GORDON COOPER TECHNOLOGY CENTER","1 JOHN C BRUTON BLVD","SHAWNEE","OK","74804",4,"Public, 2-year",475,402,877,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0,1,1,1
"7990",375692001,"Kiamichi Technology Center-Atoka","Kiamichi Technology Center - Atoka Campus","PO Box 240","ATOKA","OK","745250240",7,"Public, less-than 2-year",61,86,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7991",375708001,"Kiamichi Technology Center-Durant","Kiamichi Technology Center-Durant","810 WALDRON RD","DURANT","OK","747011904",4,"Public, 2-year",130,151,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7992",375717001,"Kiamichi Technology Center-Hugo","Hugo Campus","107 S 15TH","HUGO","OK","74743",7,"Public, less-than 2-year",92,126,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
"7993",375726001,"Kiamichi Technology Center-McAlester","McAlester Campus","301 KIAMICHI DR","MCALESTER","OK","74501",7,"Public, less-than 2-year",101,104,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7994",375735001,"Kiamichi Technology Center-Idabel","Main Campus","3205 Lincoln Road NE","IDABEL","OK","74745",7,"Public, less-than 2-year",32,39,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7995",375744001,"Kiamichi Technology Center-Poteau","Poteau Campus","1509 S MCKENNA","POTEAU","OK","74953",7,"Public, less-than 2-year",243,89,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7996",375753001,"Kiamichi Technology Center-Spiro","Kiamichi Technology Center","610 SW 3RD","SPIRO","OK","74959",7,"Public, less-than 2-year",34,25,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7997",375762001,"Kiamichi Technology Center-Talihina","Talihina Campus","13739 SE 202 RD","TALIHINA","OK","74571",7,"Public, less-than 2-year",4,43,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7998",375841001,"Le Cordon Bleu College of Culinary Arts-Portland","Le Cordon Bleu College of Culinary Arts -Portland","600 SW 10th Avenue. #500","PORTLAND","OR","97205",6,"Private for-profit, 2-year",347,307,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7999",375939001,"YTI Career Institute-Altoona","YTI Career Institute- Altoona","2900 FAIRWAY DR","ALTOONA","PA","16602",6,"Private for-profit, 2-year",86,295,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8000",375966001,"Eastern Center for Arts and Technology","Main Campus","3075 TERWOOD RD","WILLOW GROVE","PA","19090",7,"Public, less-than 2-year",10,110,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8001",375984001,"Empire Beauty School-Center City Philadelphia","Empire Beauty School","1522 CHESTNUT ST","PHILADELPHIA","PA","19102",9,"Private for-profit, less-than 2-year",34,374,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8002",376039001,"Oakbridge Academy of Arts","Main Campus","1250 GREENSBURG RD","LOWER BURRELL","PA","15068",6,"Private for-profit, 2-year",15,38,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8003",376136001,"Sanford-Brown Institute-Wilkins Township","Sanford-Brown Institute","777 Penn Center Blvd.","Pittsburgh","PA","15235",6,"Private for-profit, 2-year",33,313,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8004",376224001,"Centro de Estudios Multidisciplinarios-Humacao","Branch Campus","6 DR VIDAL ST","HUMACAO","PR","007914210",2,"Private nonprofit, 4-year or above",233,552,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8005",376242001,"Colegio Mayor de Tecnologia Inc","COLEGIO MAYOR DE TECNOLOGIA, INC.","151, MORSE STREET  P.O. BOX 270","ARROYO","PR","007140270",6,"Private for-profit, 2-year",81,31,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8006",376288001,"Institucion Chaviano de Mayaguez","Mayaguez Institute of Technology","CALLE RAMOS ANTONINI 116 ESTE","MAYAGUEZ","PR","00680",9,"Private for-profit, less-than 2-year",13,94,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8007",376321001,"EDIC College","EDIC COLLEGE","CALLE GENOVA NUM 8 ESQ 5 URB CAGUAS NORTE","CAGUAS","PR","007269120",6,"Private for-profit, 2-year",273,643,916,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1
"8008",376330001,"Liceo de Arte-Dise-O y Comercio","LICEO DE ARTE, DISENO Y COMERCIO","42, 38, 41,49 ACOSTA ST","CAGUAS","PR","007250000",9,"Private for-profit, less-than 2-year",59,228,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8009",376385001,"Universal Technology College of Puerto Rico","UNIVERSAL TECHNOLOGY COLLEGE OF PR, INC.","111 COMERCIO ST","AGUADILLA","PR","00603",2,"Private nonprofit, 4-year or above",480,737,1217,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8010",376385002,"Universal Technology College of Puerto Rico","UNIVERSAL TECHNOLOGY COLLEGE OF PUERTO RICO-CAMUY","167 MUNOZ RIVERA AVE SUITE 2","CAMUY","PR","006272324",2,"Private nonprofit, 4-year or above",480,737,1217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8011",376446001,"Academy of Hair Technology","Main Campus","3715 E NORTH ST STE F","GREENVILLE","SC","296152363",9,"Private for-profit, less-than 2-year",8,92,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8012",376631001,"Mr Waynes School of Unisex Hair Design","Main Campus","170 S WILLOW AVE","COOKEVILLE","TN","38501",9,"Private for-profit, less-than 2-year",6,35,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8013",376668001,"Southern Institute of Cosmetology","MAIN","3099 S PERKINS","MEMPHIS","TN","381183239",9,"Private for-profit, less-than 2-year",52,58,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8014",376677001,"Queen City College","Main Campus","1594B FT CAMPBELL BLVD","CLARKSVILLE","TN","37042",9,"Private for-profit, less-than 2-year",47,81,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8015",376695001,"College of the Marshall Islands","College of the Marshall Islands","P.O. Box 1258","Majuro","MH","96960",4,"Public, 2-year",586,537,1123,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,1,1,1
"8016",376695002,"College of the Marshall Islands","Arrak Campus","PO BOX 1258","Majuro","MH","96960",4,"Public, 2-year",586,537,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
"8017",376987001,"Royal Beauty Careers","Royal Beauty Careers","5020 FM 1960 West suite A12","Houston","TX","77069",9,"Private for-profit, less-than 2-year",19,54,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8018",377069001,"ITT Technical Institute-San Antonio","Main Campus","5700 NORTHWEST PKWY","SAN ANTONIO","TX","78249",3,"Private for-profit, 4-year or above",612,98,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
"8019",377111001,"Remington College-Fort Worth Campus","Remington College (Fort Worth Campus)","300 E. Loop 820","Fort Worth","TX","76112",5,"Private nonprofit, 2-year",118,371,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8020",377193001,"University of Cosmetology Arts & Sciences-San Antonio Jamar","San Antonio Beauty College 4","2423 Jamar Street","San Antonio","TX","78226",9,"Private for-profit, less-than 2-year",1,33,34,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
"8021",377218001,"School of Automotive Machinists","Main Campus","1911 ANTOINE DR","HOUSTON","TX","77055",9,"Private for-profit, less-than 2-year",148,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
"8022",377272001,"SW School of Business and Technical Careers-Cosmetology","S.W.School of Business & Technical carees,Inc.","2402 SAN PEDRO AVE.","SAN ANTONIO","TX","782121901",9,"Private for-profit, less-than 2-year",8,52,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8023",377281001,"SW School of Business and Technical Careers","Main Campus","272 COMMERICAL ST","EAGLE PASS","TX","788524859",9,"Private for-profit, less-than 2-year",9,61,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8024",377281002,"SW School of Business and Technical Careers","SW SCHOOL OF BUSINESS AND TECH CAREERS-DEL RIO","801 S MAIN","DEL RIO","TX","788405865",9,"Private for-profit, less-than 2-year",9,61,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8025",377281003,"SW School of Business and Technical Careers","SW School of Business and Technical Careers-North Campus","14005 North US Highway 183 Suite 1200","Austin","TX","78717",9,"Private for-profit, less-than 2-year",9,61,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8026",377281004,"SW School of Business and Technical Careers","SW School of Business and Technical Careers-South Campus","801 E. William Cannon Suite 115","Austin","TX","78745",9,"Private for-profit, less-than 2-year",9,61,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8027",377315001,"Texas College of Cosmetology-Abilene","Main Campus","117 SAYLES BLVD.","ABILENE","TX","79605",9,"Private for-profit, less-than 2-year",2,75,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8028",377342001,"Vista College","Vista College","1785 East 1450 South","Clearfield","UT","84015",6,"Private for-profit, 2-year",17,92,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8029",377449001,"Centura College-Newport News","Branch Campus","616 Denbigh Boulevard","Newport News","VA","23608",6,"Private for-profit, 2-year",97,247,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8030",377458001,"Centura College-Norfolk","Centura College","7020 North Military Highway","Norfolk","VA","235184833",6,"Private for-profit, 2-year",24,387,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,0,0,0,0,0,1,0,0,1,0,1,1,1
"8031",377485001,"Virginia Beach City Public Schools School of Practical Nursing","Main Campus","2925 N LANDING RD","VIRGINIA BEACH","VA","234562499",7,"Public, less-than 2-year",0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8032",377546001,"Northwest College of Art & Design","Main Campus","16301 Creative Dr. NE","Poulsbo","WA","98370",3,"Private for-profit, 4-year or above",27,58,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8033",377555001,"University of Washington-Bothell Campus","Bothell Campus","18115 Campus Way NE","BOTHELL","WA","980118246",1,"Public, 4-year or above",2026,2146,4172,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,2,1,1,1,1,1
"8034",377564001,"University of Washington-Tacoma Campus","Main Campus","1900 COMMERCE ST","TACOMA","WA","984023100",1,"Public, 4-year or above",1726,2193,3919,0,0,0,0,0,3,2,4,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,1,7,4,0,1,1,1
"8035",377643001,"Huntington School of Beauty Culture-Main Campus","Main Campus","5636 UR RT 60 East  Suite 2","HUNTINGTON","WV","257052030",6,"Private for-profit, 2-year",10,124,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8036",377652001,"Valley College-Beckley","Main Campus","120 New River Town Center: Suite C","BECKLEY","WV","25801",6,"Private for-profit, 2-year",18,145,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8037",377661001,"Valley College-Martinsburg","Main Campus","287 Aikens Center","Martinsburg","WV","254046203",6,"Private for-profit, 2-year",7,70,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8038",377670001,"Valley College-Princeton","Main Campus","616 HARRISON ST","PRINCETON","WV","24740",9,"Private for-profit, less-than 2-year",7,65,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8039",377722001,"Bellus Academy-Poway","Main Campus","13266 POWAY RD","POWAY","CA","92064",6,"Private for-profit, 2-year",13,351,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,1
"8040",377722002,"Bellus Academy-Poway","Bellus Academy - Manhattan","1130 Westloop Place","Manhattan","KS","66502",6,"Private for-profit, 2-year",13,351,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"8041",377759001,"Capstone College","Main Campus","1200 N. Fair Oaks Ave Suite 32","Pasadena","CA","91103",9,"Private for-profit, less-than 2-year",32,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8042",378105001,"Central Coast College","Main Campus","480 S MAIN","SALINAS","CA","93901",9,"Private for-profit, less-than 2-year",24,167,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8043",378406001,"ITT Technical Institute-Torrance","Main Campus","2555 W. 190th Street, Suite 125","TORRANCE","CA","90504",3,"Private for-profit, 4-year or above",430,122,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8044",378576001,"Pacific College of Oriental Medicine LLC-San Diego","Pacific College of Oriental Medicine","7445 Mission Valley Road Ste 105","San Diego","CA","921084407",3,"Private for-profit, 4-year or above",145,419,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8045",378886001,"Artistic Nails and Beauty Academy","Main Campus","4951-A Adamo Drive Suite 120","Tampa","FL","33605",9,"Private for-profit, less-than 2-year",130,111,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8046",378956001,"National Aviation Academy","Main Campus","6225 Ulmerton Road","Clearwater","FL","33760",6,"Private for-profit, 2-year",675,24,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,1,1,1
"8047",379029001,"Sanford-Brown Institute-Tampa","Sanford-Brown Institute","5701 E. Hillsborough Ave. Suite 1417","TAMPA","FL","336105428",6,"Private for-profit, 2-year",78,411,489,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
"8048",379135001,"Cain's Barber College Inc","Main Campus","365 E 51ST ST","CHICAGO","IL","606153510",9,"Private for-profit, less-than 2-year",85,10,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8049",379621001,"Madison Oneida BOCES - Practical Nursing Program","Main Campus","4937 SPRING RD","VERONA","NY","134780168",7,"Public, less-than 2-year",11,49,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8050",379746001,"Astrodome Career Centers","Main Campus","2656 S Loop W Ste 380","Houston","TX","77054",9,"Private for-profit, less-than 2-year",1,63,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8051",379782001,"Center for Advanced Legal Studies","Center for Advanced Legal Studies Main Campus","3910 KIRBY , SUITE 200","HOUSTON","TX","770984151",3,"Private for-profit, 4-year or above",32,163,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8052",380067001,"Houston Training School-Jacinto City","Main Campus","10314 I-10 East","HOUSTON","TX","77029",9,"Private for-profit, less-than 2-year",4,196,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8053",380094001,"Remington College-Houston Campus","Remington College (Houston Campus)","3110 Hayes Rd, Ste 380","HOUSTON","TX","77082",5,"Private nonprofit, 2-year",85,282,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8054",380359001,"Bay Mills Community College","Bay Mills Community College Main Campus","12214 W LAKESHORE DR","BRIMLEY","MI","49715",4,"Public, 2-year",183,353,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8055",380368001,"Fond du Lac Tribal and Community College","Main Campus","2101 14TH ST","CLOQUET","MN","557205581",4,"Public, 2-year",1040,1267,2307,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,1,1
"8056",380377001,"Northwest Indian College","Lummi Campus","2522 Kwina Rd","Bellingham","WA","982269217",1,"Public, 4-year or above",262,437,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1
"8057",380401001,"Marinello Schools of Beauty-Provo","Marinello School of Beauty-Provo (MAIN CAMPUS)","2230 N UNIVERSITY PKWY","PROVO","UT","84604",6,"Private for-profit, 2-year",2,88,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8058",380438001,"Provo College-Provo","Provo College","1450 W 820 N","PROVO","UT","84601",6,"Private for-profit, 2-year",87,244,331,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8059",380456001,"Paul Mitchell the School-Provo","Paul Mitchell the School Provo","480 N 900 E","PROVO","UT","84606",6,"Private for-profit, 2-year",5,149,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8060",380465001,"University of Phoenix-Utah Campus","Main Campus","5373 GREEN ST","SALT LAKE CITY","UT","841234617",3,"Private for-profit, 4-year or above",1102,942,2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
"8061",380465002,"University of Phoenix-Utah Campus","Pleasant Grove Learning Center","2174 West Grove Parkway","Pleasant Grove","UT","84062",3,"Private for-profit, 4-year or above",1102,942,2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8062",380465004,"University of Phoenix-Utah Campus","North Davis Learning Center","1366 Ledgend Hills Drive","Clearfield Drive","UT","84015",3,"Private for-profit, 4-year or above",1102,942,2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8063",380465006,"University of Phoenix-Utah Campus","St. George","965 East 700 South","St. George","UT","84790",3,"Private for-profit, 4-year or above",1102,942,2044,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"8064",380465007,"University of Phoenix-Utah Campus","South Jordan","10235 South Jordan Gateway","South Jordan","UT","84095",3,"Private for-profit, 4-year or above",1102,942,2044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1
"8065",380474001,"Utah College of Massage Therapy Inc-Salt Lake City","Main Campus","25 S 300 E","SALT LAKE CITY","UT","84111",9,"Private for-profit, less-than 2-year",88,269,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8066",381255001,"CET-Coachella","CET COACHELLA","49-111 Highway 111, Ste. 5","Coachella","CA","92236",8,"Private nonprofit, less-than 2-year",139,38,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8067",381282001,"CET-Oxnard","Oxnard Campus","761 SOUTH C ST","OXNARD","CA","93030",8,"Private nonprofit, less-than 2-year",99,55,154,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
"8068",381325001,"CET-Santa Maria","CET","509 W MORRISON AVE","SANTA MARIA","CA","93458",8,"Private nonprofit, less-than 2-year",47,94,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8069",381334001,"CET-Rancho Temecula","Center for Employment Training-Temecula","27941 Jefferson Ave., Suite A","TEMECULA","CA","92590",8,"Private nonprofit, less-than 2-year",35,64,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8070",381352001,"Colorado School of Traditional Chinese Medicine","Main Campus","1441 YORK ST STE 202","DENVER","CO","80206",3,"Private for-profit, 4-year or above",37,101,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8071",381361001,"Massage Therapy Institute of Colorado","Main Campus","1441 York St Ste 301","Denver","CO","80206",9,"Private for-profit, less-than 2-year",14,42,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8072",381370001,"Michigan College of Beauty-Troy","Main Campus","3498 ROCHESTER RD","TROY","MI","48083",9,"Private for-profit, less-than 2-year",16,297,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8073",381404001,"Ogle School Hair Skin Nails-Dallas","Ogle School Hair Skin Nails","6333 E MOCKINGBIRD LN STE 201","DALLAS","TX","752142389",9,"Private for-profit, less-than 2-year",9,206,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8074",381459001,"Phoenix Seminary","Main Campus","4222 E Thomas Rd Ste 400","Phoenix","AZ","85018",2,"Private nonprofit, 4-year or above",148,47,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8075",381486001,"Faust Institute of Cosmetology-Spirit Lake","Branch Campus","1543 18th ST","SPIRIT LAKE","IA","51360",6,"Private for-profit, 2-year",0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8076",381529001,"Seattle Vocational Institute","Seattle Vocational Institute","2120 S JACKSON","SEATTLE","WA","981442219",7,"Public, less-than 2-year",79,238,317,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8077",381617001,"Baker College of Port Huron","BAKER COLLEGE OF PORT HURON","3403 LAPEER ROAD","PORT HURON","MI","48060",2,"Private nonprofit, 4-year or above",329,860,1189,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"8078",381635001,"Empire Beauty School-Hyannis","Empire Beauty School- Hyannis, MA","259 NORTH STREET","HYANNIS","MA","02601",9,"Private for-profit, less-than 2-year",2,80,82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
